fact_id,brand,fact_type,product,client_safe_text,risk_level,freshness_status,valid_from,valid_until,bot_template_required,usage_mode,refresh_before_launch
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_hotline_client_safe_text:c7622b2319,unpk,program,tg_unpk_verified_2026_05_21,"Горячая линия УНПК МФТИ: 8 (800) 500-81-51 и 8 (495) 150-81-51, почта edu@kmipt.ru.",low,document_verified,,2026-12-31,False,manager_review_required,True
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_level_transfer_client_safe_text:1261972d2c,unpk,program,tg_unpk_verified_2026_05_21,Перевод между группами по уровню возможен по инициативе ученика или по рекомендации педагога; олимпиадных задач обычно больше в сильной группе.,low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_mfti_relation_client_safe_text:90ffdcf6ed,unpk,program,tg_unpk_verified_2026_05_21,"УНПК МФТИ — подразделение МФТИ, основанное в 1991 году.",low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_missed_lessons_client_safe_text:a35b033d68,unpk,program,tg_unpk_verified_2026_05_21,"Если пропуск подтверждён справкой о болезни по форме 095У или документом об участии в олимпиаде, занятие не списывается; также возможна отработка в другой группе.",low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_offline_recordings_client_safe_text:a8e47c5665,unpk,program,tg_unpk_verified_2026_05_21,Запись очных занятий не ведётся; пропущенные материалы можно запросить в чате группы.,low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_olympiad_not_targeted_client_safe_text:20084091cf,unpk,program,tg_unpk_verified_2026_05_21,"УНПК не готовит отдельно к ВСОШ, «Высшей пробе» и ПВГ.",low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_olympiad_targets_client_safe_text:d3e3a020cd,unpk,program,tg_unpk_verified_2026_05_21,"Олимпиадная подготовка УНПК нацелена на перечневые олимпиады РСОШ: Физтех, Росатом, Курчатов, Ломоносов и ОММО.",low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_online_courses_format_client_safe_text:cc40dc460a,unpk,program,tg_unpk_verified_2026_05_21,"Онлайн-курсы УНПК проходят на платформе SohoLMS. Обычно это группы до 20 человек, занятия 2 раза в неделю по 90 минут; после каждого урока доступны записи. Есть домашние задания и контрольные срезы, обычно 5-6 раз в год.",low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_online_trial_fragment_client_safe_text:66f5e407cd,unpk,program,tg_unpk_verified_2026_05_21,По онлайн-формату можно прислать фрагмент занятия для знакомства с подачей и уровнем.,low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_payment_methods_client_safe_text:9f3a9f10a6,unpk,program,tg_unpk_verified_2026_05_21,"Оплатить можно по QR-коду или по квитанции/реквизитам в банке. Ссылку формирует бухгалтерия и присылает на email или по СМС. Терминала на месте нет; если нужно оплатить бизнес-картой, можем прислать ссылку через эквайринг Альфа-Банка.",low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_payment_purpose_client_safe_text:21a8483e5b,unpk,program,tg_unpk_verified_2026_05_21,В назначении платежа нужно указать ФИО учащегося и предмет или курс; для лагеря — ФИО и «ЛВШ» или «ЛШ».,low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_facts_senior_school_dolgoprudny_client_safe_text:c7c1495d78,unpk,program,tg_unpk_verified_2026_05_21,"Старшая школа 10-11 классов в Долгопрудном проходит в Главном корпусе МФТИ по адресу Институтский пер., 9; занятия там только по воскресеньям.",low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:tg_unpk_verified_2026_05_21_client_safe_facts_online_trial_fragment_client_safe_text:7b19ae61f8,unpk,program,tg_unpk_verified_2026_05_21,По онлайн-формату можно прислать фрагмент занятия для знакомства с подачей и уровнем.,low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:unpk:owner_schedule_2026_27_unpk_group_01abc9a86fa2c748:ed128e488b,unpk,schedule,schedule_2026_27,"УНПК МФТИ: актуальная группа — Информатика 1-2 класс; Пацаева; суббота, 13:00-14:20. Точная дата старта группы в источнике не указана.",low,document_verified,2026-08-13,2027-05-31,False,answer_source,True
